,año,tipo institucion,institucion,area,carrera,modalidad,jornada,cantidad
8156,2020,Centros de Formación Técnica,CFT UV,"Ciencias Sociales, Enseñanza Comercial y Derecho",LOGISTICA,Presencial,Vespertino,20
8157,2020,Centros de Formación Técnica,CFT UV,"Ciencias Sociales, Enseñanza Comercial y Derecho",SECRETARIADO EJECUTIVO GERENCIAL,Presencial,Vespertino,11
8158,2020,Centros de Formación Técnica,CFT UV,"Ingeniería, Industria y Construcción",TECNICO EN ELECTRICIDAD,Presencial,Vespertino,12
8159,2020,Centros de Formación Técnica,CFT UV,Salud y Servicios Sociales,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,Presencial,Diurno,74
8160,2020,Centros de Formación Técnica,CFT UV,Salud y Servicios Sociales,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,Presencial,Vespertino,22
8161,2020,Centros de Formación Técnica,CFT UV,Servicios,PREVENCION DE RIESGO,Presencial,Diurno,2
8162,2020,Centros de Formación Técnica,CFT UV,Servicios,TECNICO DE NIVEL SUPERIOR EN COCINA INTERNACIONAL,Presencial,Vespertino,15
8163,2020,Institutos Profesionales,IP AGRARIO ADOLFO MATTHEI,Agricultura,INGENIERIA DE EJECUCION EN AGRONOMIA,Presencial,Diurno,36
8164,2020,Institutos Profesionales,IP AGRARIO ADOLFO MATTHEI,Agricultura,INGENIERIA DE EJECUCION EN AGRONOMIA,Presencial,Otro,17
8165,2020,Institutos Profesionales,IP AGRARIO ADOLFO MATTHEI,Agricultura,TECNICO EXPERTO AGRARIO,Presencial,Diurno,20
8166,2020,Institutos Profesionales,IP AGRARIO ADOLFO MATTHEI,Agricultura,TECNICO EXPERTO AGRARIO,Presencial,Otro,16
8167,2020,Institutos Profesionales,IP AIEP,Agricultura,TECNICO EN ADMINISTRACION DE LA PRODUCCION AGROPECUARIA Y AGROINDUSTRIAL,Presencial,Diurno,19
8168,2020,Institutos Profesionales,IP AIEP,Agricultura,TECNICO EN ADMINISTRACION DE LA PRODUCCION AGROPECUARIA Y AGROINDUSTRIAL,Presencial,Vespertino,71
8169,2020,Institutos Profesionales,IP AIEP,Ciencias,INGENIERIA DE EJECUCION EN ADMINISTRACION DE REDES,Presencial,Vespertino,15
8170,2020,Institutos Profesionales,IP AIEP,Ciencias,INGENIERIA DE EJECUCION EN INFORMATICA MENCION ADMINISTRACION DE BASES DE DATOS,Presencial,Vespertino,1
8171,2020,Institutos Profesionales,IP AIEP,Ciencias,INGENIERIA DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS,Presencial,Diurno,6
8172,2020,Institutos Profesionales,IP AIEP,Ciencias,INGENIERIA DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS,Presencial,Vespertino,48
8173,2020,Institutos Profesionales,IP AIEP,Ciencias,INGENIERIA DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS,Semipresencial,Semipresencial,6
8174,2020,Institutos Profesionales,IP AIEP,Ciencias,PROGRAMACION COMPUTACIONAL,Presencial,Diurno,13
8175,2020,Institutos Profesionales,IP AIEP,Ciencias,PROGRAMACION COMPUTACIONAL,Presencial,Vespertino,50
8176,2020,Institutos Profesionales,IP AIEP,Ciencias,PROGRAMACION Y ANALISIS DE SISTEMAS,Presencial,Diurno,44
8177,2020,Institutos Profesionales,IP AIEP,Ciencias,PROGRAMACION Y ANALISIS DE SISTEMAS,Presencial,Vespertino,41
8178,2020,Institutos Profesionales,IP AIEP,Ciencias,PROGRAMACION Y ANALISIS DE SISTEMAS,Semipresencial,Semipresencial,4
8179,2020,Institutos Profesionales,IP AIEP,Ciencias,TECNICO EN INSTALACION Y MANTENCION DE REDES,Presencial,Diurno,2
8180,2020,Institutos Profesionales,IP AIEP,Ciencias,TECNICO EN INSTALACION Y MANTENCION DE REDES,Presencial,Vespertino,33
8181,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",AUDITORIA,Presencial,Diurno,15
8182,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",AUDITORIA,Presencial,Vespertino,192
8183,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",AUDITORIA,Semipresencial,Semipresencial,8
8184,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",COMUNICACION Y RELACIONES PUBLICAS,Presencial,Diurno,54
8185,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",COMUNICACION Y RELACIONES PUBLICAS,Presencial,Vespertino,71
8186,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTABILIDAD GENERAL,No Presencial,A Distancia,30
8187,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTABILIDAD GENERAL,Presencial,Diurno,42
8188,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTABILIDAD GENERAL,Presencial,Vespertino,265
8189,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",CONTABILIDAD GENERAL,Semipresencial,Semipresencial,26
8190,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,No Presencial,A Distancia,24
8191,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,Presencial,Diurno,5
8192,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,Presencial,Vespertino,142
8193,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,Semipresencial,Semipresencial,29
8194,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,No Presencial,A Distancia,10
8195,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,Presencial,Diurno,10
8196,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,Presencial,Vespertino,32
8197,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,Semipresencial,Semipresencial,15
8198,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,No Presencial,A Distancia,51
8199,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,Presencial,Diurno,12
8200,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,Presencial,Vespertino,236
8201,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,Semipresencial,Semipresencial,30
8202,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",PUBLICIDAD,Presencial,Diurno,16
8203,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",PUBLICIDAD,Presencial,Vespertino,4
8204,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",RELACIONES PUBLICAS CORPORATIVAS,Presencial,Vespertino,14
8205,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION COMERCIO EXTERIOR,Presencial,Vespertino,54
8206,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,No Presencial,A Distancia,48
8207,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,Presencial,Diurno,105
8208,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,Presencial,Vespertino,370
8209,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,Semipresencial,Semipresencial,25
8210,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION LOGISTICA,No Presencial,A Distancia,62
8211,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION LOGISTICA,Presencial,Diurno,2
8212,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION LOGISTICA,Presencial,Vespertino,54
8213,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION LOGISTICA,Semipresencial,Semipresencial,146
8214,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,No Presencial,A Distancia,31
8215,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,Presencial,Diurno,46
8216,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,Presencial,Vespertino,123
8217,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,Semipresencial,Semipresencial,23
8218,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,No Presencial,A Distancia,87
8219,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,Presencial,Diurno,254
8220,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,Presencial,Vespertino,663
8221,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,Semipresencial,Semipresencial,47
8222,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN OPERACIONES LOGISTICAS,Presencial,Diurno,19
8223,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO EN OPERACIONES LOGISTICAS,Presencial,Vespertino,136
8224,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO JURIDICO,No Presencial,A Distancia,21
8225,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO JURIDICO,Presencial,Diurno,85
8226,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO JURIDICO,Presencial,Vespertino,150
8227,2020,Institutos Profesionales,IP AIEP,"Ciencias Sociales, Enseñanza Comercial y Derecho",TECNICO JURIDICO,Semipresencial,Semipresencial,7
8228,2020,Institutos Profesionales,IP AIEP,Educación,ASISTENTE DE PARVULOS,No Presencial,A Distancia,51
8229,2020,Institutos Profesionales,IP AIEP,Educación,ASISTENTE DE PARVULOS,Presencial,Diurno,963
8230,2020,Institutos Profesionales,IP AIEP,Educación,ASISTENTE DE PARVULOS,Presencial,Vespertino,916
8231,2020,Institutos Profesionales,IP AIEP,Educación,PSICOPEDAGOGIA,Presencial,Diurno,635
8232,2020,Institutos Profesionales,IP AIEP,Educación,PSICOPEDAGOGIA,Presencial,Vespertino,86
8233,2020,Institutos Profesionales,IP AIEP,Educación,TECNICO ASISTENTE EN EDUCACION ESPECIAL,Presencial,Diurno,399
8234,2020,Institutos Profesionales,IP AIEP,Educación,TECNICO ASISTENTE EN EDUCACION ESPECIAL,Presencial,Vespertino,129
8235,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,DISEÑO DE VESTUARIO PROFESIONAL MENCION ALTA COSTURA,Presencial,Diurno,14
8236,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,DISEÑO GRAFICO,Presencial,Diurno,36
8237,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,DISEÑO GRAFICO,Presencial,Vespertino,6
8238,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,DISEÑO GRAFICO PROFESIONAL,Presencial,Diurno,35
8239,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,DISEÑO GRAFICO PROFESIONAL,Presencial,Vespertino,22
8240,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,LOCUCION Y CONDUCCION DE RADIO Y TELEVISION,Presencial,Diurno,16
8241,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,LOCUCION Y CONDUCCION DE RADIO Y TELEVISION,Presencial,Vespertino,11
8242,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,TEATRO,Presencial,Diurno,7
8243,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,TECNICO EN DISEÑO DE ESPACIOS Y EQUIPAMIENTO,Presencial,Diurno,17
8244,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,TECNICO EN DISEÑO DE ESPACIOS Y EQUIPAMIENTO,Presencial,Vespertino,13
8245,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,TECNICO EN DISEÑO DE VESTUARIO,Presencial,Diurno,2
8246,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,TECNICO EN DISEÑO DE VESTUARIO,Presencial,Vespertino,4
8247,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,TECNICO EN PRODUCCION AUDIOVISUAL,Presencial,Diurno,14
8248,2020,Institutos Profesionales,IP AIEP,Humanidades y Artes,TECNICO EN PRODUCCION AUDIOVISUAL,Presencial,Vespertino,9
8249,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",CONSTRUCCION CIVIL,Presencial,Diurno,26
8250,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",CONSTRUCCION CIVIL,Presencial,Vespertino,184
8251,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",DIBUJO DE ARQUITECTURA Y OBRAS CIVILES,Presencial,Diurno,21
8252,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",DIBUJO DE ARQUITECTURA Y OBRAS CIVILES,Presencial,Vespertino,34
8253,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",INGENIERIA DE EJECUCION EN SONIDO,Presencial,Diurno,12
8254,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial,Diurno,14
8255,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial,Vespertino,7
8256,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN CONSTRUCCION,Presencial,Diurno,97
8257,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN CONSTRUCCION,Presencial,Vespertino,337
8258,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN CONSTRUCCION Y REHABILITACION SUSTENTABLE,Presencial,Vespertino,6
8259,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN ELECTRICIDAD Y ELECTRONICA,Presencial,Diurno,52
8260,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN ELECTRICIDAD Y ELECTRONICA,Presencial,Vespertino,168
8261,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN MANTENIMIENTO MECANICO,Presencial,Diurno,12
8262,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN MANTENIMIENTO MECANICO,Presencial,Vespertino,24
8263,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA,Presencial,Diurno,35
8264,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA,Presencial,Vespertino,44
8265,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial,Diurno,84
8266,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial,Vespertino,85
8267,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN MINERIA,Presencial,Diurno,66
8268,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN MINERIA,Presencial,Vespertino,89
8269,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN SONIDO,Presencial,Diurno,50
8270,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN SONIDO,Presencial,Vespertino,15
8271,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TECNICO EN SONIDO,Semipresencial,Semipresencial,2
8272,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TOPOGRAFIA,Presencial,Diurno,9
8273,2020,Institutos Profesionales,IP AIEP,"Ingeniería, Industria y Construcción",TOPOGRAFIA,Presencial,Vespertino,56
8274,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,LABORATORISTA CLINICO Y BANCO DE SANGRE,Presencial,Diurno,30
8275,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,LABORATORISTA CLINICO Y BANCO DE SANGRE,Presencial,Vespertino,14
8276,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,LABORATORISTA DENTAL,Presencial,Diurno,27
8277,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,PODOLOGIA CLINICA,Presencial,Vespertino,43
8278,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA,Presencial,Diurno,249
8279,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA,Presencial,Vespertino,46
8280,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ENFERMERIA MENCION EN PEDIATRIA,Presencial,Diurno,503
8281,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ENFERMERIA MENCION EN PEDIATRIA,Presencial,Vespertino,144
8282,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ENFERMERIA MENCION EN URGENCIA,Presencial,Diurno,658
8283,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ENFERMERIA MENCION EN URGENCIA,Presencial,Vespertino,363
8284,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ENFERMERIA MENCION GERIATRIA,Presencial,Diurno,100
8285,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ENFERMERIA MENCION GERIATRIA,Presencial,Vespertino,28
8286,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ENFERMERIA MENCION SALUD MENTAL,Presencial,Diurno,6
8287,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN IMAGENOLOGIA,Presencial,Vespertino,22
8288,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN MASOTERAPIA,Presencial,Diurno,26
8289,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN MASOTERAPIA,Presencial,Vespertino,17
8290,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ODONTOLOGIA,Presencial,Diurno,362
8291,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN ODONTOLOGIA,Presencial,Vespertino,156
8292,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN TRABAJO SOCIAL,No Presencial,A Distancia,39
8293,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN TRABAJO SOCIAL,Presencial,Diurno,493
8294,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN TRABAJO SOCIAL,Presencial,Vespertino,673
8295,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TECNICO EN TRABAJO SOCIAL,Semipresencial,Semipresencial,8
8296,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TRABAJO SOCIAL,Presencial,Diurno,37
8297,2020,Institutos Profesionales,IP AIEP,Salud y Servicios Sociales,TRABAJO SOCIAL,Presencial,Vespertino,85
8298,2020,Institutos Profesionales,IP AIEP,Servicios,COSMETOLOGIA,Presencial,Diurno,250
